id_processo,cnpj,tj,leilao_teve,leilao_data,leilao_vendeu,upi_teve,upi_vendeu
50005293620208210045,36996711000105,RS,NA,NA,NA,NA,NA
50101567220208210010,11726580000115,RS,Não,NA,NA,Não,NA
50060036620208210019,88979547000121,RS,Não,NA,NA,Sim,NA
50060036620208210019,10893917000116,RS,Não,NA,NA,Sim,NA
01595594320148210001,00451687000181,RS,Não,NA,NA,Não,NA
50003513520208210127,07350683000156,RS,Não,NA,NA,Não,NA
01670122120168210001,89530174000170,RS,Sim,2021-05-11,Sim,NA,NA
00079540520188210003,89547269000104,RS,NA,NA,NA,NA,NA
50302879520208210001,01081268000168,RS,NA,NA,NA,NA,NA
50302879520208210001,09490419000143,RS,NA,NA,NA,NA,NA
50302879520208210001,10410644000101,RS,NA,NA,NA,NA,NA
50302879520208210001,10918042000160,RS,NA,NA,NA,NA,NA
50302879520208210001,14014830000182,RS,NA,NA,NA,NA,NA
50302879520208210001,10947452000139,RS,NA,NA,NA,NA,NA
50302879520208210001,14764565000150,RS,NA,NA,NA,NA,NA
50302879520208210001,11087192000131,RS,NA,NA,NA,NA,NA
50302879520208210001,97530495000100,RS,NA,NA,NA,NA,NA
50302879520208210001,14763236000194,RS,NA,NA,NA,NA,NA
50302879520208210001,21968365000184,RS,NA,NA,NA,NA,NA
50302879520208210001,10947462000174,RS,NA,NA,NA,NA,NA
50302879520208210001,10947481000109,RS,NA,NA,NA,NA,NA
50302879520208210001,10292232000114,RS,NA,NA,NA,NA,NA
50302879520208210001,15701877000187,RS,NA,NA,NA,NA,NA
50302879520208210001,08614474000135,RS,NA,NA,NA,NA,NA
50302879520208210001,13941782000105,RS,NA,NA,NA,NA,NA
50302879520208210001,08969434000106,RS,NA,NA,NA,NA,NA
50302879520208210001,08969794000108,RS,NA,NA,NA,NA,NA
50302879520208210001,08543508000148,RS,NA,NA,NA,NA,NA
50302879520208210001,21968325000132,RS,NA,NA,NA,NA,NA
50302879520208210001,21968263000169,RS,NA,NA,NA,NA,NA
50302879520208210001,13941871000151,RS,NA,NA,NA,NA,NA
50302879520208210001,10947476000198,RS,NA,NA,NA,NA,NA
50302879520208210001,11087480000196,RS,NA,NA,NA,NA,NA
50302879520208210001,11087162000125,RS,NA,NA,NA,NA,NA
50048811820208210019,09470641000184,RS,Não,NA,NA,Sim,NA
00140768120158210086,03840443000189,RS,Não,NA,NA,NA,NA
50000022220128210124,02919303000138,RS,NA,NA,NA,NA,NA
50004804120208210159,11445288000124,RS,Não,NA,NA,Não,NA
00416242920128210008,04111809000141,RS,Não,NA,NA,Não,NA
00286579420188210022,91239988000100,RS,NA,NA,NA,NA,NA
00286579420188210022,89436364000122,RS,NA,NA,NA,NA,NA
00286579420188210022,03777492000114,RS,NA,NA,NA,NA,NA
50000281520158210027,10674973000160,RS,NA,NA,NA,NA,NA
00079686020128210015,03021102000181,RS,Ainda não,NA,NA,Sim,NA
50008699720208210006,87523486000120,RS,NA,NA,NA,NA,NA
50008699720208210006,92152594000174,RS,NA,NA,NA,NA,NA
50002323320208210076,36496033000111,RS,NA,NA,NA,NA,NA
50002323320208210076,36496162000100,RS,NA,NA,NA,NA,NA
50002323320208210076,36490793000111,RS,NA,NA,NA,NA,NA
50002323320208210076,36504738000133,RS,NA,NA,NA,NA,NA
50035729420208210072,11280270000110,RS,NA,NA,NA,NA,NA
50035729420208210072,26078579000107,RS,NA,NA,NA,NA,NA
50035729420208210072,07605887000190,RS,NA,NA,NA,NA,NA
50002452120208210112,13325770000156,RS,NA,NA,NA,NA,NA
50016239020208210086,92693928000117,RS,NA,NA,NA,NA,NA
50001700720208210136,04297050000133,RS,NA,NA,NA,NA,NA
50004280920208210074,13779746000197,RS,NA,NA,NA,NA,NA
50012264720208210016,19858227000109,RS,NA,NA,NA,NA,NA
50011080820208210037,09606655000182,RS,NA,NA,NA,NA,NA
50159258820208210001,92690106000182,RS,NA,NA,NA,NA,NA
50001614220208210137,93607398000100,RS,NA,NA,NA,NA,NA
50001614220208210137,16576114000114,RS,NA,NA,NA,NA,NA
50002686520208210047,90062506000118,RS,Não,NA,NA,Não,NA
50025075620208210010,10771837000198,RS,Não,NA,NA,Não,NA
50159739020208210019,12525225000140,RS,Não,NA,NA,Não,NA
50159739020208210019,94324340001274,RS,Não,NA,NA,Não,NA
00085435720198210004,92936921000189,RS,NA,NA,NA,NA,NA
00085435720198210004,07355107000100,RS,NA,NA,NA,NA,NA
00085435720198210004,34050218000172,RS,NA,NA,NA,NA,NA
00061914820198210030,03247747000137,RS,NA,NA,NA,NA,NA
00061914820198210030,14381752000154,RS,NA,NA,NA,NA,NA
00061914820198210030,11443822000163,RS,NA,NA,NA,NA,NA
00355120420138210010,11744343000187,RS,NA,NA,NA,NA,NA
00355120420138210010,11015585000130,RS,NA,NA,NA,NA,NA
00355120420138210010,13019020000156,RS,NA,NA,NA,NA,NA
00355120420138210010,94639234000127,RS,NA,NA,NA,NA,NA
00355120420138210010,08656511000178,RS,NA,NA,NA,NA,NA
00355120420138210010,03273282000199,RS,NA,NA,NA,NA,NA
50007132120208210003,89547269000104,RS,NA,NA,NA,NA,NA
00106336820188210070,95211124000122,RS,NA,NA,NA,NA,NA
50002086120208210025,07148130000115,RS,NA,NA,NA,NA,NA
50002086120208210025,00252950000103,RS,NA,NA,NA,NA,NA
50002086120208210025,34530982000145,RS,NA,NA,NA,NA,NA
50002086120208210025,34523236000124,RS,NA,NA,NA,NA,NA
50015004920198210047,01386837000183,RS,NA,NA,NA,NA,NA
50015004920198210047,30703108000101,RS,NA,NA,NA,NA,NA
00109505420208210019,07412675000197,RS,NA,NA,NA,Não,NA
00109505420208210019,05106796000185,RS,NA,NA,NA,Não,NA
50080086720108210001,93219459000161,RS,Ainda não,NA,NA,Não,NA
50146392120208210019,93377232000144,RS,Não,NA,NA,Não,NA
50146392120208210019,14861057000190,RS,Não,NA,NA,Não,NA
50082496920198210019,91597435000110,RS,Não,NA,NA,Não,NA
50082496920198210019,09090969000175,RS,Não,NA,NA,Não,NA
50033933820198210027,26756607000190,RS,NA,NA,NA,NA,NA
50014460720198210040,04628177000198,RS,NA,NA,NA,NA,NA
50000366420168210121,04989486000193,RS,NA,NA,NA,NA,NA
50095508420198210008,19196657000102,RS,NA,NA,NA,NA,NA
50024308420198210009,13898661000128,RS,NA,NA,NA,NA,NA
50024308420198210009,30182682000161,RS,NA,NA,NA,NA,NA
50023696320148210022,92232040000187,RS,Sim,NA,Não,Não,NA
50455466720198210001,19550155000120,RS,NA,NA,NA,NA,NA
00209995620178210021,01263181000101,RS,NA,NA,NA,NA,NA
00209995620178210021,02794729000102,RS,NA,NA,NA,NA,NA
00312063320168210027,15097178000170,RS,NA,NA,NA,NA,NA
00312063320168210027,17904072000166,RS,NA,NA,NA,NA,NA
00407633220158210010,05861115000194,RS,Não,NA,NA,Não,NA
01252739720188210001,00633910000101,RS,Não,NA,NA,Não,NA
00117482920128210008,06219399000182,RS,NA,NA,NA,NA,NA
00103011020168210026,NA,RS,NA,NA,NA,NA,NA
50445800720198210001,73495467000123,RS,NA,NA,NA,NA,NA
00095992620188210016,87604971000129,RS,NA,NA,NA,NA,NA
50003472320198210130,34798910000183,RS,NA,NA,NA,NA,NA
50003472320198210130,34798821000137,RS,NA,NA,NA,NA,NA
50207822620208210019,88872981000108,RS,NA,NA,NA,NA,NA
50110456020198210010,94338753000155,RS,NA,NA,NA,NA,NA
50014868920208210060,08111707000187,RS,NA,NA,NA,NA,NA
50004646020198210050,90154089000133,RS,NA,NA,NA,NA,NA
50004646020198210050,90154089000303,RS,NA,NA,NA,NA,NA
50004646020198210050,90154089000486,RS,NA,NA,NA,NA,NA
00636435220148210010,06026338000107,RS,Não,NA,NA,Não,NA
50020109120198210005,17166916000119,RS,Não,NA,NA,Não,NA
00851595320178210001,02773576000117,RS,Não,NA,NA,Não,NA
50004305120198210126,26225397000103,RS,NA,NA,NA,NA,NA
50004305120198210126,89587786000107,RS,NA,NA,NA,NA,NA
50004305120198210126,92682228000127,RS,NA,NA,NA,NA,NA
50004305120198210126,94867660000118,RS,NA,NA,NA,NA,NA
50004305120198210126,07777572000120,RS,NA,NA,NA,NA,NA
50004305120198210126,19119921000104,RS,NA,NA,NA,NA,NA
50034272820198210022,12826417000197,RS,NA,NA,NA,NA,NA
50010723320208210144,39728628000143,RS,NA,NA,NA,NA,NA
50032759120168210019,00120339000121,RS,NA,NA,NA,NA,NA
50032759120168210019,01455133000115,RS,NA,NA,NA,NA,NA
50043944120208210086,94928959000135,RS,NA,NA,NA,NA,NA
50000187720198210108,12826417000197,RS,NA,NA,NA,NA,NA
50285964620208210001,92195650000158,RS,Não,NA,NA,Não,NA
50003560720198210058,05666650000194,RS,NA,NA,NA,NA,NA
50002021520198210114,92560481000108,RS,NA,NA,NA,NA,NA
50011625520198210086,93410975000179,RS,NA,NA,NA,NA,NA
50011625520198210086,2539140600017313,RS,NA,NA,NA,NA,NA
50011625520198210086,09815285000193,RS,NA,NA,NA,NA,NA
50133423820178210001,11415771000166,RS,NA,NA,NA,NA,NA
50133423820178210001,12210538000100,RS,NA,NA,NA,NA,NA
50004142820198210052,07206963000195,RS,NA,NA,NA,NA,NA
50003669820158210120,90116294000104,RS,NA,NA,NA,NA,NA
50098920420208210027,14145401000144,RS,NA,NA,NA,NA,NA
50098920420208210027,04859689000165,RS,NA,NA,NA,NA,NA
50720411720208210001,30289028000151,RS,NA,NA,NA,NA,NA
50001358920198210101,17192926000129,RS,NA,NA,NA,NA,NA
50040870620208210016,25186721000169,RS,NA,NA,NA,NA,NA
50040131920208210026,10382270000168,RS,NA,NA,NA,NA,NA
50007851720208210097,91544353000108,RS,NA,NA,NA,NA,NA
50019032420178210003,05882640000196,RS,NA,NA,NA,NA,NA
50019032420178210003,11761411000116,RS,NA,NA,NA,NA,NA
50003853720208210118,38168899000129,RS,NA,NA,NA,NA,NA
50003853720208210118,38169085000109,RS,NA,NA,NA,NA,NA
50008792420208210045,15163923000131,RS,NA,NA,NA,NA,NA
50008792420208210045,38367856000172,RS,NA,NA,NA,NA,NA
00113025620188210027,95623831000126,RS,NA,NA,NA,NA,NA
00113025620188210027,00206404000136,RS,NA,NA,NA,NA,NA
00127117020188210026,16443804000103,RS,NA,NA,NA,NA,NA
00119238420178210028,04265280000110,RS,NA,NA,NA,NA,NA
00119238420178210028,06984536000175,RS,NA,NA,NA,NA,NA
00119238420178210028,00257627000122,RS,NA,NA,NA,NA,NA
00119238420178210028,07157981000124,RS,NA,NA,NA,NA,NA
00119238420178210028,93884450000175,RS,NA,NA,NA,NA,NA
00119238420178210028,08632696000180,RS,NA,NA,NA,NA,NA
00100308020208210019,04115990000164,RS,Não,NA,NA,Não,NA
00100308020208210019,11458909000104,RS,Não,NA,NA,Não,NA
00100308020208210019,08728030000120,RS,Não,NA,NA,Não,NA
00100308020208210019,09427680000107,RS,Não,NA,NA,Não,NA
00092527920158210086,92662907000134,RS,Não,NA,NA,Sim,NA
00340481020168210019,08609556000191,RS,NA,NA,NA,NA,NA
00340481020168210019,12683357000109,RS,NA,NA,NA,NA,NA
00340481020168210019,03055329000148,RS,NA,NA,NA,NA,NA
00102628620158210013,93932465000161,RS,NA,NA,NA,NA,NA
00092522820178210048,86801693000137,RS,NA,NA,NA,NA,NA
50037991820168210010,87821385000136,RS,NA,NA,NA,Não,NA
50290035220208210001,04593747000151,RS,Sim,2017-09-19,Sim,Não,NA
00305840720188210019,02804744000194,RS,NA,NA,NA,NA,NA
50012636020208210053,NA,RS,NA,NA,NA,NA,NA
00334964320178210073,94296175001618,RS,NA,NA,NA,NA,NA
00104987620178210010,05414275000195,RS,NA,NA,NA,NA,NA
00103902120158210009,92100718000178,RS,NA,NA,NA,NA,NA
50000987720168210033,96737549000132,RS,NA,NA,NA,NA,NA
50085273220168210001,09721383000161,RS,NA,NA,NA,NA,NA
00023064620188210164,91522748000100,RS,NA,NA,NA,NA,NA
00023064620188210164,03445504000103,RS,NA,NA,NA,NA,NA
00023064620188210164,17304469000117,RS,NA,NA,NA,NA,NA
00009770920148210109,02434661000150,RS,NA,NA,NA,NA,NA
50029131420198210010,91044354000193,RS,NA,NA,NA,NA,NA
50216007620138210001,02797935000176,RS,NA,NA,NA,NA,NA
50000097720168210090,07149386000147,RS,NA,NA,NA,NA,NA
51195694720208210001,90115882000123,RS,NA,NA,NA,NA,NA
50209323720158210001,90061078000109,RS,NA,NA,NA,NA,NA
50209323720158210001,15400613000193,RS,NA,NA,NA,NA,NA
50209323720158210001,05897297000153,RS,NA,NA,NA,NA,NA
50209323720158210001,06104498000119,RS,NA,NA,NA,NA,NA
50011344520198210003,94554045000151,RS,NA,NA,NA,NA,NA
50018493920198210019,89717409000137,RS,Não,NA,NA,Não,NA
00097237520158210028,08824329000189,RS,NA,NA,NA,NA,NA
00097237520158210028,13471058000165,RS,NA,NA,NA,NA,NA
00331924420148210010,88628243000110,RS,NA,NA,NA,NA,NA
50001450420198210144,04085834000106,RS,NA,NA,NA,NA,NA
50001450420198210144,14911330000143,RS,NA,NA,NA,NA,NA
00123236620148210008,08112622000113,RS,NA,NA,NA,NA,NA
00123236620148210008,14508582000126,RS,NA,NA,NA,NA,NA
50001549220198210005,07844452000107,RS,Não,NA,NA,Não,NA
50068099220198210001,03782012000103,RS,Não,NA,NA,Não,NA
50068099220198210001,72246846000117,RS,Não,NA,NA,Não,NA
50210282320138210001,01146233000160,RS,NA,NA,NA,NA,NA
00105490620168210016,12623081000165,RS,NA,NA,NA,NA,NA
00105546120168210005,94638582000180,RS,NA,NA,NA,NA,NA
50006968020198210015,07878350000102,RS,NA,NA,NA,NA,NA
50004613720198210008,88332580000165,RS,NA,NA,NA,NA,NA
00342074520198210019,07231919000135,RS,NA,NA,NA,NA,NA
00342074520198210019,11047681000160,RS,NA,NA,NA,NA,NA
00585949320158210010,08015762000173,RS,NA,NA,NA,NA,NA
00154728820188210086,92660240000130,RS,Sim,2020-11-18,Sim,Sim,NA
50283877720208210001,92696517000185,RS,Sim,2016-11-30,Não,Não,NA
00107560620158210027,95622965000203,RS,NA,NA,NA,NA,NA
00107685720188210013,10481164000131,RS,NA,NA,NA,NA,NA
00107685720188210013,09185759000160,RS,NA,NA,NA,NA,NA
00111735420178210005,10519199000112,RS,NA,NA,NA,NA,NA
00113276720138210052,09013268000132,RS,NA,NA,NA,NA,NA
00580983020168210010,00531179000103,RS,NA,NA,NA,NA,NA
00580983020168210010,93001428000130,RS,NA,NA,NA,NA,NA
00449429420198210001,89723977000140,RS,Ainda não,2021-11-22,NA,Não,NA
00113910420168210010,06297786000137,RS,NA,NA,NA,NA,NA
00186409820198210010,03705501000161,RS,NA,NA,NA,NA,NA
00186409820198210010,06968813000156,RS,NA,NA,NA,NA,NA
00125604520158210015,92882950000105,RS,NA,NA,NA,NA,NA
00115209820148210003,08083904000130,RS,NA,NA,NA,NA,NA
00115209820148210003,14192271000109,RS,NA,NA,NA,NA,NA
00115209820148210003,04776874000196,RS,NA,NA,NA,NA,NA
00118753020188210016,89591119000190,RS,NA,NA,NA,NA,NA
00118753020188210016,90724345000180,RS,NA,NA,NA,NA,NA
50015281320208210037,91858027000175,RS,NA,NA,NA,NA,NA
00006850320198210124,14829259000154,RS,NA,NA,NA,NA,NA
00006850320198210124,92078641000187,RS,NA,NA,NA,NA,NA
00006850320198210124,14135005000136,RS,NA,NA,NA,NA,NA
00025124320158210042,91522748000100,RS,NA,NA,NA,NA,NA
00025124320158210042,03445504000103,RS,NA,NA,NA,NA,NA
00025124320158210042,17304469000117,RS,NA,NA,NA,NA,NA
00001474320198210020,03766133000161,RS,Ainda não,NA,NA,Não,NA
50054051520208210019,10747276000191,RS,Sim,2019-11-02,Sim,Sim,NA
50054051520208210019,10790727000173,RS,Sim,2019-11-02,Sim,Sim,NA
50054051520208210019,87377305000103,RS,Sim,2019-11-02,Sim,Sim,NA
00002952320208210019,97969620000175,RS,NA,NA,NA,NA,NA
50373870420208210001,03223698000100,RS,NA,NA,NA,NA,NA
50373870420208210001,01648001000100,RS,NA,NA,NA,NA,NA
50373870420208210001,08740331000170,RS,NA,NA,NA,NA,NA
50373870420208210001,07015611000152,RS,NA,NA,NA,NA,NA
50373870420208210001,02536461000109,RS,NA,NA,NA,NA,NA
00303812620108210019,33767946000137,RS,NA,NA,NA,NA,NA
00307423620118210010,NA,RS,NA,NA,NA,NA,NA
00309589120168210019,03682786000162,RS,NA,NA,NA,NA,NA
00309987120148210010,04481225000168,RS,NA,NA,NA,NA,NA
00116677920188210005,02206703000104,RS,NA,NA,NA,NA,NA
00119138320138210156,95237418000123,RS,NA,NA,NA,NA,NA
00126673120168210023,14475478000182,RS,NA,NA,NA,NA,NA
00518305020178210001,01254285000150,RS,Ainda não,NA,NA,Não,NA
00145130720168210016,91896118000103,RS,Não,NA,NA,Não,NA
00145130720168210016,19065493000176,RS,Não,NA,NA,Não,NA
50030171120168210010,05879042000168,RS,Ainda não,NA,NA,Sim,NA
51048688120208210001,08818552000113,RS,Ainda não,NA,NA,Não,NA
50303762120208210001,02961348000170,RS,Não,NA,NA,Não,NA
02004861220188210001,03257940000159,RS,Não,NA,NA,Não,NA
02004861220188210001,02961348000170,RS,Não,NA,NA,Não,NA
02014094320158210001,04866321000124,RS,Ainda não,NA,NA,Não,NA
02014094320158210001,87278115000120,RS,Ainda não,NA,NA,Não,NA
00298015120108210033,04254543000196,RS,NA,NA,NA,NA,NA
00298015120108210033,93627784000163,RS,NA,NA,NA,NA,NA
00298015120108210033,13411192000170,RS,NA,NA,NA,NA,NA
00298015120108210033,08394138000124,RS,NA,NA,NA,NA,NA
00298015120108210033,10284188000109,RS,NA,NA,NA,NA,NA
00298015120108210033,89069504000171,RS,NA,NA,NA,NA,NA
00298015120108210033,02013256000169,RS,NA,NA,NA,NA,NA
00298015120108210033,07895771000133,RS,NA,NA,NA,NA,NA
01848388920188210001,73749889000188,RS,Ainda não,NA,NA,Sim,NA
02753165120158210001,33192873000100,RS,Sim,2019-06-25,Sim,Não,NA
00284719720158210015,97064349000200,RS,NA,NA,NA,NA,NA
00282015420168210010,87821385000136,RS,NA,NA,NA,NA,NA
00222502220118210021,03551361000114,RS,NA,NA,NA,NA,NA
00219511620138210008,04315340001134,RS,NA,NA,NA,NA,NA
00219511620138210008,92880830000250,RS,NA,NA,NA,NA,NA
00217891020168210010,04315340001134,RS,NA,NA,NA,NA,NA
00216638420178210022,18018296000133,RS,NA,NA,NA,NA,NA
00209217720188210037,20847405000177,RS,NA,NA,NA,NA,NA
00208871920148210013,88441555000110,RS,NA,NA,NA,NA,NA
00206819720108210157,03133513000169,RS,NA,NA,NA,NA,NA
00011661420158210024,91947036000302,RS,NA,NA,NA,NA,NA
00011661420158210024,NA,RS,NA,NA,NA,NA,NA
00042448920168210053,07999106000190,RS,Não,NA,NA,Não,NA
00195237520158210013,07197889000198,RS,NA,NA,NA,NA,NA
00201074920188210010,89274120000190,RS,NA,NA,NA,NA,NA
00443031820158210001,14024826000103,RS,NA,NA,NA,NA,NA
00405655820168210010,NA,RS,NA,NA,NA,NA,NA
00399829520118210027,04815944000178,RS,NA,NA,NA,NA,NA
00206065020168210027,87640637000120,RS,NA,NA,NA,NA,NA
00195246020158210013,07244277000109,RS,NA,NA,NA,NA,NA
00201750720118210022,03349170000174,RS,NA,NA,NA,NA,NA
00201750720118210022,05893314000184,RS,NA,NA,NA,NA,NA
00201750720118210022,27165590000169,RS,NA,NA,NA,NA,NA
00206776520198210021,05565836000157,RS,NA,NA,NA,NA,NA
00203192920128210027,09192289000162,RS,NA,NA,NA,NA,NA
00193184120188210013,07559261000195,RS,NA,NA,NA,NA,NA
00193184120188210013,02368015000132,RS,NA,NA,NA,NA,NA
00186290620188210010,91215046000183,RS,NA,NA,NA,NA,NA
00184417920148210001,64151160000114,RS,NA,NA,NA,NA,NA
00182416520168210013,92507813000271,RS,NA,NA,NA,NA,NA
00179357220168210021,13016437000165,RS,NA,NA,NA,NA,NA
00178888720148210015,05894575000119,RS,NA,NA,NA,NA,NA
00178421120168210086,93008647000140,RS,NA,NA,NA,NA,NA
00174416620148210026,00350387000106,RS,NA,NA,NA,NA,NA
00171667020168210019,11209448000136,RS,NA,NA,NA,NA,NA
00171667020168210019,00850428000204,RS,NA,NA,NA,NA,NA
00171184620138210010,94385952000114,RS,NA,NA,NA,NA,NA
00171184620138210010,88613716000105,RS,NA,NA,NA,NA,NA
00162464720168210003,03563115000182,RS,NA,NA,NA,NA,NA
00161442920158210013,91888222000148,RS,NA,NA,NA,NA,NA
00159231020148210004,87397865000111,RS,NA,NA,NA,NA,NA
50002833520178210113,05382375000187,RS,NA,NA,NA,NA,NA
50002833520178210113,21227162000137,RS,NA,NA,NA,NA,NA
50002833520178210113,09506355000121,RS,NA,NA,NA,NA,NA
00152352520178210010,06017870000150,RS,Ainda não,NA,NA,NA,NA
00152352520178210010,88439997000121,RS,Ainda não,NA,NA,NA,NA
00152352520178210010,04405520000135,RS,Ainda não,NA,NA,NA,NA
00152352520178210010,92171958000163,RS,Ainda não,NA,NA,NA,NA
00152352520178210010,41430064000100,RS,Ainda não,NA,NA,NA,NA
00026576120188210053,87864237000107,RS,Não,NA,NA,Sim,NA
00122501820118210132,97275978000106,RS,NA,NA,NA,NA,NA
00396366520158210008,17991714000101,RS,NA,NA,NA,NA,NA
00396366520158210008,09483266000107,RS,NA,NA,NA,NA,NA
00124107020158210013,00155933000158,RS,NA,NA,NA,NA,NA
00124663920168210023,09274780000132,RS,NA,NA,NA,NA,NA
00336950320168210008,01561433000189,RS,NA,NA,NA,NA,NA
00337894920158210019,04747389000275,RS,NA,NA,NA,NA,NA
00337894920158210019,06934950000250,RS,NA,NA,NA,NA,NA
00337894920158210019,06934950000170,RS,NA,NA,NA,NA,NA
00337894920158210019,21352318000101,RS,NA,NA,NA,NA,NA
00337894920158210019,21352318000292,RS,NA,NA,NA,NA,NA
00392326420188210022,20720985000137,RS,NA,NA,NA,NA,NA
00392326420188210022,14892154000140,RS,NA,NA,NA,NA,NA
00392326420188210022,18274717000197,RS,NA,NA,NA,NA,NA
50012937220128210022,94015468000101,RS,NA,NA,NA,NA,NA
00381316920168210019,90293820000101,RS,NA,NA,NA,NA,NA
00381316920168210019,10794130000105,RS,NA,NA,NA,NA,NA
50012871820148210015,88941125000167,RS,NA,NA,NA,NA,NA
00379806020168210001,08974175000101,RS,NA,NA,NA,NA,NA
00379806020168210001,90952953000142,RS,NA,NA,NA,NA,NA
00379806020168210001,14391682000204,RS,NA,NA,NA,NA,NA
50012723520198210060,02049042000142,RS,NA,NA,NA,NA,NA
00026807920158210063,93285476000105,RS,NA,NA,NA,NA,NA
00026807920158210063,93797611000193,RS,NA,NA,NA,NA,NA
01726429720128210001,07348191000126,RS,NA,NA,NA,NA,NA
01726429720128210001,02500991000105,RS,NA,NA,NA,NA,NA
00091648420168210028,07978229000144,RS,NA,NA,NA,NA,NA
00091648420168210028,09000285000135,RS,NA,NA,NA,NA,NA
00352912820178210027,07074360000187,RS,NA,NA,NA,NA,NA
00352912820178210027,12648740000118,RS,NA,NA,NA,NA,NA
00351187220158210027,06102711000153,RS,NA,NA,NA,NA,NA
00351187220158210027,06102585000137,RS,NA,NA,NA,NA,NA
00351187220158210027,96415088000181,RS,NA,NA,NA,NA,NA
00280676120158210010,88665146000105,RS,NA,NA,NA,NA,NA
00280676120158210010,09091395000150,RS,NA,NA,NA,NA,NA
00280676120158210010,05732130000132,RS,NA,NA,NA,NA,NA
00265202520178210039,28620500000145,RS,NA,NA,NA,NA,NA
00265202520178210039,11613835000133,RS,NA,NA,NA,NA,NA
00265202520178210039,13372744000189,RS,NA,NA,NA,NA,NA
00265202520178210039,11614098000193,RS,NA,NA,NA,NA,NA
00226483820178210027,09082895000125,RS,NA,NA,NA,NA,NA
00226483820178210027,05630999000176,RS,NA,NA,NA,NA,NA
00019757420148210012,06118370000104,RS,NA,NA,NA,NA,NA
00019757420148210012,04977550000388,RS,NA,NA,NA,NA,NA
00017984420158210055,01715613000178,RS,NA,NA,NA,NA,NA
00017984420158210055,00387918000135,RS,NA,NA,NA,NA,NA
00017923520178210033,08932091000105,RS,NA,NA,NA,NA,NA
00017923520178210033,17776323000174,RS,NA,NA,NA,NA,NA
00017923520178210033,17860706000126,RS,NA,NA,NA,NA,NA
00017571820168210128,12620182000182,RS,NA,NA,NA,NA,NA
00017571820168210128,00418171000135,RS,NA,NA,NA,NA,NA
00008609720198210026,02669561000103,RS,NA,NA,NA,NA,NA
00008609720198210026,04439157000179,RS,NA,NA,NA,NA,NA
00008609720198210026,87330411000123,RS,NA,NA,NA,NA,NA
00008609720198210026,95424834000130,RS,NA,NA,NA,NA,NA
00008609720198210026,92028232000176,RS,NA,NA,NA,NA,NA
00008609720198210026,13083824000114,RS,NA,NA,NA,NA,NA
00008609720198210026,91043786000180,RS,NA,NA,NA,NA,NA
00008609720198210026,91038273000180,RS,NA,NA,NA,NA,NA
00026659020178210047,01334364000170,RS,NA,NA,NA,NA,NA
00026583220158210124,06102585000137,RS,NA,NA,NA,NA,NA
00026583220158210124,06102711000153,RS,NA,NA,NA,NA,NA
00026583220158210124,96415088000181,RS,NA,NA,NA,NA,NA
00026461120178210136,03121425000147,RS,NA,NA,NA,NA,NA
00091394920168210003,90381211000104,RS,NA,NA,NA,NA,NA
00026221320138210139,73297608000101,RS,NA,NA,NA,NA,NA
00025528020168210077,07050799000170,RS,Não,NA,NA,Não,NA
00088561020188210018,03286608000112,RS,NA,NA,NA,NA,NA
00164362320148210086,01027223000105,RS,Não,NA,NA,Não,NA
00164362320148210086,01506081000169,RS,Não,NA,NA,Não,NA
00020782320168210041,90218769000173,RS,Não,NA,NA,Não,NA
00020782320168210041,07167197000105,RS,Não,NA,NA,Não,NA
00009995320188210133,10423269000134,RS,NA,NA,NA,NA,NA
00014643320198210002,08862562000156,RS,Ainda não,NA,NA,Sim,NA
00343817920108210048,09139773000128,RS,NA,NA,NA,NA,NA
00025376420178210049,15438783000167,RS,Não,NA,NA,Não,NA
00025518020128210095,01968514000106,RS,NA,NA,NA,NA,NA
00025384920178210049,11636723000106,RS,NA,NA,NA,NA,NA
00087100920178210016,90727462000106,RS,NA,NA,NA,NA,NA
00087100920178210016,02196652000179,RS,NA,NA,NA,NA,NA
00085113820138210109,05603781000122,RS,NA,NA,NA,NA,NA
00085113820138210109,NA,RS,NA,NA,NA,NA,NA
00011664020198210067,07392872000191,RS,NA,NA,NA,NA,NA
00012343520138210120,04540228000125,RS,NA,NA,NA,NA,NA
00083785320158210035,09031548000173,RS,NA,NA,NA,NA,NA
00083447020128210007,03458812000173,RS,NA,NA,NA,NA,NA
00082817520138210018,08009143000176,RS,NA,NA,NA,NA,NA
00082791820178210034,12505448000146,RS,NA,NA,NA,NA,NA
00082791820178210034,87956868000148,RS,NA,NA,NA,NA,NA
00082791820178210034,87274320000118,RS,NA,NA,NA,NA,NA
00082791820178210034,10468260000140,RS,NA,NA,NA,NA,NA
00082566720158210026,06230872000122,RS,NA,NA,NA,NA,NA
00081905520148210048,07748266000166,RS,NA,NA,NA,NA,NA
00025226120178210028,05765933000193,RS,NA,NA,NA,NA,NA
00025226120178210028,07916894000103,RS,NA,NA,NA,NA,NA
01694147520168210001,00664942000174,RS,NA,NA,NA,Não,NA
00081711120108210009,08407768000609,RS,NA,NA,NA,NA,NA
00081711120108210009,00374099000191,RS,NA,NA,NA,NA,NA
00080810820168210004,93810919000555,RS,NA,NA,NA,NA,NA
00079908320128210156,87461596000105,RS,NA,NA,NA,NA,NA
00024646920158210144,31228836000171,RS,NA,NA,NA,NA,NA
00024646920158210144,06233912000190,RS,NA,NA,NA,NA,NA
