id_processo,tj,link_edital_recuperanda,link_edital_aj,link_edital_qgc
00204234420118260309,SP,NA,NA,NA
10010734920168260577,SP,NA,NA,NA
10022206220168260108,SP,NA,NA,NA
00033275920138260466,SP,NA,NA,NA
10110754920148260577,SP,NA,NA,NA
30063247820138260428,SP,NA,NA,NA
10138053820168260100,SP,NA,NA,NA
00169861220118260562,SP,NA,NA,NA
10042811220168260037,SP,NA,NA,NA
10415379120168260100,SP,NA,NA,NA
00000369520128260495,SP,NA,NA,NA
00077038820128260348,SP,NA,NA,NA
00182981620128260068,SP,NA,NA,NA
40263626620138260114,SP,NA,NA,NA
00045299120118260482,SP,NA,NA,NA
00111542720118260132,SP,NA,NA,NA
10020957120158260127,SP,NA,NA,NA
00020226420128260146,SP,NA,NA,NA
00042432520128260597,SP,NA,NA,NA
10603186420168260100,SP,NA,NA,NA
10050127620148260037,SP,NA,NA,NA
00007807620128260435,SP,NA,NA,NA
00015379320118260568,SP,NA,NA,NA
00172227320128260482,SP,NA,NA,NA
00386206120128260196,SP,NA,NA,NA
00645035720118260224,SP,NA,NA,NA
00097687320158260664,SP,NA,NA,NA
00204274420128260019,SP,NA,NA,NA
00152831220128260077,SP,NA,NA,NA
10694548520168260100,SP,NA,NA,NA
10269301620148260562,SP,NA,NA,NA
10792694320158260100,SP,NA,NA,NA
40223848120138260114,SP,NA,NA,NA
10094337420178260047,SP,NA,NA,NA
00013751120158260584,SP,NA,NA,NA
10143758720178260100,SP,NA,NA,NA
10038068020158260590,SP,NA,NA,NA
10777300820168260100,SP,NA,NA,NA
10002426420178260577,SP,NA,NA,NA
10677105520168260100,SP,NA,NA,NA
40000051320138260126,SP,NA,NA,NA
30045692220128260309,SP,NA,NA,NA
10033752420168260586,SP,NA,NA,NA
10614901220148260100,SP,NA,NA,NA
40120911320138260224,SP,NA,NA,NA
00694542420118260506,SP,NA,NA,NA
00038304620118260597,SP,NA,NA,NA
00021865920128260233,SP,NA,NA,NA
00014614220118260189,SP,NA,NA,NA
00051082820158260505,SP,NA,NA,NA
00157744320118260048,SP,NA,NA,NA
00026013620128260526,SP,NA,NA,NA
00216751020128260451,SP,NA,NA,NA
00026015420118260596,SP,NA,NA,NA
10115500520148260577,SP,NA,NA,NA
00024221120128260233,SP,NA,NA,NA
00058730420128260505,SP,NA,NA,NA
00086611720118260152,SP,NA,NA,NA
00171531520118260114,SP,NA,NA,NA
00135187820138260268,SP,NA,NA,NA
00182116120118260564,SP,NA,NA,NA
00141171420128260248,SP,NA,NA,NA
10004344120168260315,SP,NA,NA,NA
10116496320158260019,SP,NA,NA,NA
30028047320138260505,SP,NA,NA,NA
10677689220158260100,SP,NA,NA,NA
00011699320128260586,SP,NA,NA,NA
00048663920128260161,SP,NA,NA,NA
10609139720158260100,SP,NA,NA,NA
00041753520118260363,SP,NA,NA,NA
00474280520118260224,SP,NA,NA,NA
10460634720168260506,SP,NA,NA,NA
00051541120128260347,SP,NA,NA,NA
10176109420148260576,SP,NA,NA,NA
00037451620128260568,SP,NA,NA,NA
00361884620118260506,SP,NA,NA,NA
00012820920128260534,SP,NA,NA,NA
00513081320118260577,SP,NA,NA,NA
00094033220128260047,SP,NA,NA,NA
00053543220128260019,SP,NA,NA,NA
00009374420128260275,SP,NA,NA,NA
10555783420148260100,SP,NA,NA,NA
10048532620138260278,SP,NA,NA,NA
30027126520138260030,SP,NA,NA,NA
10034958720148260408,SP,NA,NA,NA
40016785620128260100,SP,NA,NA,NA
10009586920178260358,SP,NA,NA,NA
00404845020128260224,SP,NA,NA,NA
00190480420118260278,SP,NA,NA,NA
10267549720168260002,SP,NA,NA,NA
10305135320148260224,SP,NA,NA,NA
00093485020128260510,SP,NA,NA,NA
40092013420138260602,SP,NA,NA,NA
10000511620168260654,SP,NA,NA,NA
10344292720168260224,SP,NA,NA,NA
10012575420168260108,SP,NA,NA,NA
10108247020158260100,SP,NA,NA,NA
10044785920148260320,SP,NA,NA,NA
11330135020158260100,SP,NA,NA,NA
10124583820148260100,SP,NA,NA,NA
10544605220168260100,SP,NA,NA,NA
00044828920128260577,SP,NA,NA,NA
10579496820148260100,SP,NA,NA,NA
10001769420178260315,SP,NA,NA,NA
00024922620118260439,SP,NA,NA,NA
00714815520128260114,SP,NA,NA,NA
10105339720158260576,SP,NA,NA,NA
10240014720158260506,SP,NA,NA,NA
00000738720128260248,SP,NA,NA,NA
10673136420148260100,SP,NA,NA,NA
10487216920148260100,SP,NA,NA,NA
11330914420158260100,SP,NA,NA,NA
00189290720128260602,SP,NA,NA,NA
10803038720148260100,SP,NA,NA,NA
10775846920138260100,SP,NA,NA,NA
10051925920138260609,SP,NA,NA,NA
10775959820138260100,SP,NA,NA,NA
10052061320158260564,SP,NA,NA,NA
10228710920148260554,SP,NA,NA,NA
00016951420138260299,SP,NA,NA,NA
00000276020128260390,SP,NA,NA,NA
40197458120138260602,SP,NA,NA,NA
00055080920118260238,SP,NA,NA,NA
10258689820168260196,SP,NA,NA,NA
00030415120118260337,SP,NA,NA,NA
10006608820168260301,SP,NA,NA,NA
30020536520138260318,SP,NA,NA,NA
10201503420168260451,SP,NA,NA,NA
10352758920158260576,SP,NA,NA,NA
10125391620168260100,SP,NA,NA,NA
00100973520128260068,SP,NA,NA,NA
10802284820148260100,SP,NA,NA,NA
10162259020168260625,SP,NA,NA,NA
10212781220158260100,SP,NA,NA,NA
00032947120128260606,SP,NA,NA,NA
10230198720148260564,SP,NA,NA,NA
00165747420128260068,SP,NA,NA,NA
40082354120138260224,SP,NA,NA,NA
40065727420138260477,SP,NA,NA,NA
40118965820138260602,SP,NA,NA,NA
10030832820158260019,SP,NA,NA,NA
10150714920158260309,SP,NA,NA,NA
10122539020158260482,SP,NA,NA,NA
40058704720138260019,SP,NA,NA,NA
40048744920138260019,SP,NA,NA,NA
10031129120168260650,SP,NA,NA,NA
40043997520138260510,SP,NA,NA,NA
40043055420138260114,SP,NA,NA,NA
40040879520138260576,SP,NA,NA,NA
40039582920138260079,SP,NA,NA,NA
40030094020138260132,SP,NA,NA,NA
40022856720138260348,SP,NA,NA,NA
10408207920168260100,SP,NA,NA,NA
00012457420158260534,SP,NA,NA,NA
10119411720168260309,SP,NA,NA,NA
10313780920148260602,SP,NA,NA,NA
00769701020118260114,SP,NA,NA,NA
10103108920158260562,SP,NA,NA,NA
10137663420168260361,SP,NA,NA,NA
10006512720138260271,SP,NA,NA,NA
00010009620128260654,SP,NA,NA,NA
00049394820138260299,SP,NA,NA,NA
10058248520148260048,SP,NA,NA,NA
00030839320128260619,SP,NA,NA,NA
00015746720128260348,SP,NA,NA,NA
10121163720148260032,SP,NA,NA,NA
10131939620168260554,SP,NA,NA,NA
00044787220128260150,SP,NA,NA,NA
10270212720158260577,SP,NA,NA,NA
11324139220168260100,SP,NA,NA,NA
10114755120158260602,SP,NA,NA,NA
00076052320128260019,SP,NA,NA,NA
00111411720178260100,SP,NA,NA,NA
10356289520168260576,SP,NA,NA,NA
00260068820118260477,SP,NA,NA,NA
10570855920168260100,SP,NA,NA,NA
10006340420148260514,SP,NA,NA,NA
00031754220158260627,SP,NA,NA,NA
10836860520168260100,SP,NA,NA,NA
40115986620138260602,SP,NA,NA,NA
10014560420168260035,SP,NA,NA,NA
10121580320148260577,SP,NA,NA,NA
10658586420148260100,SP,NA,NA,NA
00029595120128260477,SP,NA,NA,NA
10602274220148260100,SP,NA,NA,NA
10125548220168260100,SP,NA,NA,NA
00094041720128260047,SP,NA,NA,NA
10706379620138260100,SP,NA,NA,NA
10045534520148260564,SP,NA,NA,NA
11363874020168260100,SP,NA,NA,NA
10764559220148260100,SP,NA,NA,NA
00287703220118260482,SP,NA,NA,NA
10066252820168260566,SP,NA,NA,NA
00027532320128260320,SP,NA,NA,NA
00014867620128260300,SP,NA,NA,NA
10049342120168260358,SP,NA,NA,NA
10195796620148260602,SP,NA,NA,NA
10215365920168260529,SP,NA,NA,NA
10320693220148260114,SP,NA,NA,NA
40137976120138260602,SP,NA,NA,NA
10177586520168260114,SP,NA,NA,NA
40025641620138260037,SP,NA,NA,NA
40011070920138260114,SP,NA,NA,NA
00064263920128260606,SP,NA,NA,NA
00140733620118260278,SP,NA,NA,NA
00320604820118260161,SP,NA,NA,NA
00507792520118260114,SP,NA,NA,NA
10560965320168260100,SP,NA,NA,NA
00020697720158260584,SP,NA,NA,NA
00020706220158260584,SP,NA,NA,NA
10120894020148260554,SP,NA,NA,NA
00039679320118260058,SP,NA,NA,NA
10391874920168260224,SP,NA,NA,NA
00020922220118260565,SP,NA,NA,NA
00332322520118260161,SP,NA,NA,NA
40022106920138260302,SP,NA,NA,NA
40021242620138260132,SP,NA,NA,NA
40007707220138260032,SP,NA,NA,NA
10029970820168260606,SP,NA,NA,NA
00174455420128260602,SP,NA,NA,NA
10040458320168260482,SP,NA,NA,NA
00039465020118260242,SP,NA,NA,NA
00660711120118260224,SP,NA,NA,NA
00014859120128260300,SP,NA,NA,NA
00037506920128260299,SP,NA,NA,NA
40029326120138260510,SP,NA,NA,NA
00205038520118260348,SP,NA,NA,NA
10311147520168260196,SP,NA,NA,NA
00565270420128260114,SP,NA,NA,NA
10355370420148260114,SP,NA,NA,NA
00020084920128260318,SP,NA,NA,NA
10165472520148260482,SP,NA,NA,NA
00027142320148260654,SP,NA,NA,NA
00036133620118260586,SP,NA,NA,NA
00023010820128260451,SP,NA,NA,NA
00002714720118260382,SP,NA,NA,NA
40189184020138260224,SP,NA,NA,NA
00129744220128260554,SP,NA,NA,NA
10102277520158260529,SP,NA,NA,NA
10193334820148260577,SP,NA,NA,NA
00045301020128260137,SP,NA,NA,NA
00440026520118260068,SP,NA,NA,NA
00091324820118260438,SP,NA,NA,NA
00082996120118260363,SP,NA,NA,NA
00079163120118260348,SP,NA,NA,NA
00052451420118260161,SP,NA,NA,NA
00254922620128260405,SP,NA,NA,NA
00088360420118260510,SP,NA,NA,NA
00289097920118260224,SP,NA,NA,NA
00000174320128260575,SP,NA,NA,NA
40006207120138260362,SP,NA,NA,NA
10029483220148260510,SP,NA,NA,NA
10028970920168260362,SP,NA,NA,NA
10028758920158260586,SP,NA,NA,NA
10028622720158260510,SP,NA,NA,NA
10097999520158260302,SP,NA,NA,NA
10271596320158260554,SP,NA,NA,NA
10130310320168260037,SP,NA,NA,NA
40005203520138260292,SP,NA,NA,NA
10028443920168260132,SP,NA,NA,NA
40001159120138260132,SP,NA,NA,NA
40000882920138260320,SP,NA,NA,NA
10028372320158260604,SP,NA,NA,NA
30038456020138260025,SP,NA,NA,NA
10110623920178260482,SP,NA,NA,NA
30026665720138260586,SP,NA,NA,NA
10146899620178260564,SP,NA,NA,NA
30023458720138260629,SP,NA,NA,NA
30017050520138260526,SP,NA,NA,NA
10123483020178260554,SP,NA,NA,NA
10111386920178260577,SP,NA,NA,NA
30015173520128260659,SP,NA,NA,NA
10265677820158260114,SP,NA,NA,NA
30015165020128260659,SP,NA,NA,NA
30014511420138260629,SP,NA,NA,NA
30008555320138260104,SP,NA,NA,NA
30006873820138260076,SP,NA,NA,NA
30005343220138260358,SP,NA,NA,NA
10262308020158260602,SP,NA,NA,NA
11155823720148260100,SP,NA,NA,NA
11155260420148260100,SP,NA,NA,NA
11148176620148260100,SP,NA,NA,NA
11100371520168260100,SP,NA,NA,NA
11145306920158260100,SP,NA,NA,NA
11137647920168260100,SP,NA,NA,NA
11135031720168260100,SP,NA,NA,NA
11128221820148260100,SP,NA,NA,NA
11125577920158260100,SP,NA,NA,NA
10027551920138260068,SP,NA,NA,NA
11062663420138260100,SP,NA,NA,NA
11057094720138260100,SP,NA,NA,NA
10028046820178260602,SP,NA,NA,NA
10027924220168260100,SP,NA,NA,NA
11083308020148260100,SP,NA,NA,NA
11080622620148260100,SP,NA,NA,NA
10027366020168260568,SP,NA,NA,NA
10128621420178260576,SP,NA,NA,NA
10026467820168260624,SP,NA,NA,NA
30002033520138260363,SP,NA,NA,NA
30001514920138260586,SP,NA,NA,NA
10026655320168260505,SP,NA,NA,NA
10096895220178260100,SP,NA,NA,NA
10026619820158260004,SP,NA,NA,NA
10258241320158260100,SP,NA,NA,NA
10994705620158260100,SP,NA,NA,NA
11046728220138260100,SP,NA,NA,NA
11034313920148260100,SP,NA,NA,NA
11023225320158260100,SP,NA,NA,NA
11023156120158260100,SP,NA,NA,NA
30001173920138260048,SP,NA,NA,NA
11000161420158260100,SP,NA,NA,NA
10996714820158260100,SP,NA,NA,NA
30000365020128260299,SP,NA,NA,NA
10026039720158260068,SP,NA,NA,NA
10352230320148260100,SP,NA,NA,NA
10257661020158260100,SP,NA,NA,NA
10048841820178260533,SP,NA,NA,NA
10257360920148260100,SP,NA,NA,NA
10989300820158260100,SP,NA,NA,NA
10977719320168260100,SP,NA,NA,NA
10977415820168260100,SP,NA,NA,NA
10976879220168260100,SP,NA,NA,NA
10976656820158260100,SP,NA,NA,NA
10975420720148260100,SP,NA,NA,NA
10972488620138260100,SP,NA,NA,NA
10972340520138260100,SP,NA,NA,NA
10971962220158260100,SP,NA,NA,NA
10025832720168260180,SP,NA,NA,NA
10256975320178260602,SP,NA,NA,NA
10025681120138260068,SP,NA,NA,NA
10024846920168260176,SP,NA,NA,NA
10970830520148260100,SP,NA,NA,NA
10970740920158260100,SP,NA,NA,NA
10954655920138260100,SP,NA,NA,NA
10940353820148260100,SP,NA,NA,NA
10940252820138260100,SP,NA,NA,NA
10024255820148260271,SP,NA,NA,NA
10935714320168260100,SP,NA,NA,NA
10934891220168260100,SP,NA,NA,NA
10934423820168260100,SP,NA,NA,NA
10929553920148260100,SP,NA,NA,NA
10923340820158260100,SP,NA,NA,NA
10048481420178260100,SP,NA,NA,NA
10048292920168260363,SP,NA,NA,NA
10046286820168260482,SP,NA,NA,NA
10917718220138260100,SP,NA,NA,NA
10910298620158260100,SP,NA,NA,NA
10893869320158260100,SP,NA,NA,NA
10891371620138260100,SP,NA,NA,NA
10878415620138260100,SP,NA,NA,NA
10863131620158260100,SP,NA,NA,NA
10859734320138260100,SP,NA,NA,NA
10046178720178260099,SP,NA,NA,NA
10044730520168260114,SP,NA,NA,NA
10043349720168260358,SP,NA,NA,NA
10044188120158260278,SP,NA,NA,NA
10043658320158260510,SP,NA,NA,NA
10023999720178260451,SP,NA,NA,NA
10023887820178260189,SP,NA,NA,NA
10023746620178260554,SP,NA,NA,NA
10042118320168260428,SP,NA,NA,NA
10042725020168260037,SP,NA,NA,NA
10042703420168260602,SP,NA,NA,NA
10858732020158260100,SP,NA,NA,NA
10840403520138260100,SP,NA,NA,NA
10837704020158260100,SP,NA,NA,NA
10837643320158260100,SP,NA,NA,NA
10041595920168260114,SP,NA,NA,NA
10042070620138260152,SP,NA,NA,NA
10023675520148260562,SP,NA,NA,NA
10023183620178260650,SP,NA,NA,NA
10023171020138260127,SP,NA,NA,NA
10041384920138260127,SP,NA,NA,NA
10023155020148260565,SP,NA,NA,NA
10090678920148260451,SP,NA,NA,NA
10022944820148260606,SP,NA,NA,NA
10256665520158260100,SP,NA,NA,NA
10090004220168260100,SP,NA,NA,NA
10089405920168260362,SP,NA,NA,NA
10089138220168260554,SP,NA,NA,NA
10256504920178260224,SP,NA,NA,NA
10088365420178260161,SP,NA,NA,NA
10087873720168260132,SP,NA,NA,NA
10022463820178260201,SP,NA,NA,NA
10087869120158260292,SP,NA,NA,NA
10022230620168260338,SP,NA,NA,NA
10087572120148260019,SP,NA,NA,NA
10086679820158260529,SP,NA,NA,NA
10086596420158260451,SP,NA,NA,NA
10253872220148260224,SP,NA,NA,NA
10021974020168260586,SP,NA,NA,NA
10039840520168260037,SP,NA,NA,NA
10086446320168260224,SP,NA,NA,NA
10086148920178260451,SP,NA,NA,NA
10085992320158260506,SP,NA,NA,NA
10085892520148260114,SP,NA,NA,NA
10039913620158260100,SP,NA,NA,NA
10085599320148260597,SP,NA,NA,NA
10039912320178260114,SP,NA,NA,NA
10038013620168260101,SP,NA,NA,NA
10038237820168260268,SP,NA,NA,NA
10011862220168260506,SP,NA,NA,NA
10113763120158260554,SP,NA,NA,NA
10039195320168260152,SP,NA,NA,NA
10039166020158260564,SP,NA,NA,NA
10021080320158260408,SP,NA,NA,NA
10084683420178260100,SP,NA,NA,NA
10092812820158260554,SP,NA,NA,NA
10021967720148260666,SP,NA,NA,NA
10143099420158260224,SP,NA,NA,NA
10084519520178260100,SP,NA,NA,NA
10083944020148260405,SP,NA,NA,NA
10021392520158260278,SP,NA,NA,NA
10081805420148260565,SP,NA,NA,NA
10081722820168260009,SP,NA,NA,NA
10081551320148260348,SP,NA,NA,NA
10037722420158260229,SP,NA,NA,NA
10037652220178260048,SP,NA,NA,NA
10081124820158260152,SP,NA,NA,NA
10080170920178260100,SP,NA,NA,NA
10161364520158260482,SP,NA,NA,NA
10219867620158260451,SP,NA,NA,NA
10079922820158260597,SP,NA,NA,NA
00273930820118260100,SP,NA,NA,NA
10079897520168260100,SP,NA,NA,NA
10078692920168260004,SP,NA,NA,NA
10078042720148260223,SP,NA,NA,NA
10078041420178260161,SP,NA,NA,NA
10209103220168260564,SP,NA,NA,NA
10077688220168260362,SP,NA,NA,NA
10077328820168260152,SP,NA,NA,NA
10234819020158260602,SP,NA,NA,NA
10221881120158260562,SP,NA,NA,NA
10149448920148260554,SP,NA,NA,NA
10077061620168260597,SP,NA,NA,NA
10102188820158260602,SP,NA,NA,NA
10240140320158260100,SP,NA,NA,NA
10076644820158260161,SP,NA,NA,NA
10245391420168260564,SP,NA,NA,NA
10152878820148260068,SP,NA,NA,NA
10185175820148260224,SP,NA,NA,NA
10076574120158260554,SP,NA,NA,NA
10104687520158260100,SP,NA,NA,NA
10020564320148260278,SP,NA,NA,NA
10202861720168260100,SP,NA,NA,NA
10202157820178260100,SP,NA,NA,NA
10215266220178260114,SP,NA,NA,NA
10020415520168260294,SP,NA,NA,NA
10231121220168260554,SP,NA,NA,NA
10076201320158260037,SP,NA,NA,NA
10075020620148260576,SP,NA,NA,NA
10237171720168260114,SP,NA,NA,NA
10181803120168260602,SP,NA,NA,NA
10181337420168260564,SP,NA,NA,NA
10074941320148260161,SP,NA,NA,NA
10179523920178260564,SP,NA,NA,NA
10020407020178260606,SP,NA,NA,NA
10176678820168260529,SP,NA,NA,NA
10167109520178260224,SP,NA,NA,NA
10074807820148260565,SP,NA,NA,NA
10163589220158260100,SP,NA,NA,NA
10158425420168260224,SP,NA,NA,NA
10073798820148260032,SP,NA,NA,NA
10158024320148260224,SP,NA,NA,NA
10073262720148260576,SP,NA,NA,NA
10071457720168260019,SP,NA,NA,NA
10020215520178260318,SP,NA,NA,NA
10070268220178260019,SP,NA,NA,NA
10070140820168260309,SP,NA,NA,NA
10069839220178260554,SP,NA,NA,NA
10069315320168260224,SP,NA,NA,NA
10069236520168260066,SP,NA,NA,NA
10069219520168260066,SP,NA,NA,NA
10069217020178260451,SP,NA,NA,NA
10069156320178260451,SP,NA,NA,NA
10067075020168260278,SP,NA,NA,NA
10066353520148260019,SP,NA,NA,NA
10019676920148260100,SP,NA,NA,NA
10068799420138260278,SP,NA,NA,NA
10068399820178260302,SP,NA,NA,NA
10019641620148260068,SP,NA,NA,NA
10067586120168260278,SP,NA,NA,NA
10018983620168260595,SP,NA,NA,NA
10155409320148260224,SP,NA,NA,NA
10067525920138260278,SP,NA,NA,NA
10154836020168260562,SP,NA,NA,NA
10065986020158260152,SP,NA,NA,NA
10120146220148260566,SP,NA,NA,NA
10018883420178260505,SP,NA,NA,NA
10018740820168260595,SP,NA,NA,NA
10018614120168260358,SP,NA,NA,NA
10018437620178260619,SP,NA,NA,NA
10037458420168260462,SP,NA,NA,NA
10018189220168260168,SP,NA,NA,NA
10037422720158260281,SP,NA,NA,NA
10065467820148260482,SP,NA,NA,NA
10063587920158260602,SP,NA,NA,NA
10063015820178260451,SP,NA,NA,NA
10062321420158260510,SP,NA,NA,NA
10119731420158260032,SP,NA,NA,NA
10305126420158260602,SP,NA,NA,NA
10061684420158260529,SP,NA,NA,NA
10060875220178260068,SP,NA,NA,NA
10060746120168260400,SP,NA,NA,NA
10060584120138260068,SP,NA,NA,NA
10060068520148260302,SP,NA,NA,NA
10059382520168260510,SP,NA,NA,NA
10035137720168260428,SP,NA,NA,NA
10037140520168260320,SP,NA,NA,NA
10036436220168260462,SP,NA,NA,NA
10035141720168260152,SP,NA,NA,NA
10059055220168260278,SP,NA,NA,NA
10058822920148260100,SP,NA,NA,NA
10058379420168260604,SP,NA,NA,NA
10058057220178260566,SP,NA,NA,NA
10057952320168260482,SP,NA,NA,NA
10185909320158260224,SP,NA,NA,NA
10237728920178260224,SP,NA,NA,NA
10056914820178260562,SP,NA,NA,NA
10056889220168260606,SP,NA,NA,NA
10056825520178260152,SP,NA,NA,NA
10056221620168260347,SP,NA,NA,NA
10056162220158260451,SP,NA,NA,NA
10055831820158260100,SP,NA,NA,NA
10053226420148260625,SP,NA,NA,NA
10053191520168260278,SP,NA,NA,NA
10053106820178260100,SP,NA,NA,NA
10053053520158260482,SP,NA,NA,NA
10052756420148260278,SP,NA,NA,NA
10052455420168260344,SP,NA,NA,NA
10052175920148260408,SP,NA,NA,NA
10034546620148260038,SP,NA,NA,NA
10188557920158260100,SP,NA,NA,NA
10017884320168260302,SP,NA,NA,NA
10174332920158260566,SP,NA,NA,NA
10170113120148260100,SP,NA,NA,NA
10168911220168260037,SP,NA,NA,NA
10161013320158260564,SP,NA,NA,NA
10154072220168260114,SP,NA,NA,NA
10034206420158260068,SP,NA,NA,NA
10033247120168260114,SP,NA,NA,NA
10017909720178260101,SP,NA,NA,NA
10230883420168260602,SP,NA,NA,NA
10220637120158260100,SP,NA,NA,NA
10244811120168260564,SP,NA,NA,NA
10250882920148260100,SP,NA,NA,NA
10033154120148260224,SP,NA,NA,NA
10017749520148260248,SP,NA,NA,NA
10017695720148260609,SP,NA,NA,NA
10017448320168260638,SP,NA,NA,NA
10121155220148260032,SP,NA,NA,NA
10111498920148260032,SP,NA,NA,NA
10150488420148260068,SP,NA,NA,NA
10017310520158260320,SP,NA,NA,NA
10135695620148260068,SP,NA,NA,NA
10096707020148260320,SP,NA,NA,NA
10116669520148260161,SP,NA,NA,NA
10122245120148260037,SP,NA,NA,NA
10134656420148260068,SP,NA,NA,NA
10104977320148260161,SP,NA,NA,NA
10010097520168260274,SP,NA,NA,NA
10032828920168260609,SP,NA,NA,NA
10010347120168260506,SP,NA,NA,NA
10032575820178260248,SP,NA,NA,NA
10017083720158260586,SP,NA,NA,NA
10017030920158260394,SP,NA,NA,NA
10121786620148260068,SP,NA,NA,NA
10016904020168260114,SP,NA,NA,NA
10007811120158260218,SP,NA,NA,NA
10006153720178260176,SP,NA,NA,NA
10009871520158260189,SP,NA,NA,NA
10005596920168260586,SP,NA,NA,NA
10032994420168260248,SP,NA,NA,NA
10012671220168260363,SP,NA,NA,NA
10016200420178260400,SP,NA,NA,NA
10147621320148260196,SP,NA,NA,NA
10117601220158260451,SP,NA,NA,NA
10143976920148260224,SP,NA,NA,NA
10016882420148260152,SP,NA,NA,NA
10131620920148260114,SP,NA,NA,NA
10015870520158260361,SP,NA,NA,NA
10015821620168260080,SP,NA,NA,NA
10007725320168260076,SP,NA,NA,NA
10015652620168260291,SP,NA,NA,NA
10045441020158260286,SP,NA,NA,NA
10009312820168260615,SP,NA,NA,NA
10032571420148260038,SP,NA,NA,NA
10147708420148260100,SP,NA,NA,NA
10144771720148260100,SP,NA,NA,NA
10198468220158260576,SP,NA,NA,NA
10005762420168260322,SP,NA,NA,NA
10007121920158260431,SP,NA,NA,NA
10010678720168260077,SP,NA,NA,NA
00292291620118260100,SP,NA,NA,NA
00308427120118260100,SP,NA,NA,NA
10008847520168260123,SP,NA,NA,NA
10009291620158260511,SP,NA,NA,NA
10013301620168260564,SP,NA,NA,NA
00311076220108260309,SP,NA,NA,NA
10014231220168260068,SP,NA,NA,NA
00402741720118260100,SP,NA,NA,NA
00404128120118260100,SP,NA,NA,NA
00411016220108260100,SP,NA,NA,NA
00425831120118260100,SP,NA,NA,NA
10007418820148260533,SP,NA,NA,NA
10005442520148260278,SP,NA,NA,NA
00476335220108260100,SP,NA,NA,NA
10007907220178260615,SP,NA,NA,NA
10031381920148260114,SP,NA,NA,NA
00447165520138260100,SP,NA,NA,NA
10007770220168260553,SP,NA,NA,NA
00373503320118260100,SP,NA,NA,NA
10008830820178260624,SP,NA,NA,NA
00351711920178260100,SP,NA,NA,NA
00392289020118260100,SP,NA,NA,NA
00267853920138260100,SP,NA,NA,NA
00323077120128260071,SP,NA,NA,NA
10006458720168260441,SP,NA,NA,NA
00299361320138260100,SP,NA,NA,NA
00311247520128260100,SP,NA,NA,NA
00328444320138260100,SP,NA,NA,NA
00319472020108260100,SP,NA,NA,NA
00261087720118260100,SP,NA,NA,NA
00488234520138260100,SP,NA,NA,NA
00474057720108260100,SP,NA,NA,NA
00460927620138260100,SP,NA,NA,NA
00456849020108260100,SP,NA,NA,NA
00435996320128260100,SP,NA,NA,NA
00431301720128260100,SP,NA,NA,NA
00428308920118260100,SP,NA,NA,NA
00415120320138260100,SP,NA,NA,NA
00409558420118260100,SP,NA,NA,NA
00408033620118260100,SP,NA,NA,NA
00397161120128260100,SP,NA,NA,NA
00326550220128260100,SP,NA,NA,NA
00393991320128260100,SP,NA,NA,NA
00385041820138260100,SP,NA,NA,NA
00381802820138260100,SP,NA,NA,NA
00380082320128260100,SP,NA,NA,NA
00375910720118260100,SP,NA,NA,NA
00374964020128260100,SP,NA,NA,NA
00374488120128260100,SP,NA,NA,NA
00369383420138260100,SP,NA,NA,NA
00351707320138260100,SP,NA,NA,NA
00348214120118260100,SP,NA,NA,NA
00345072720138260100,SP,NA,NA,NA
00330347420118260100,SP,NA,NA,NA
10015647320168260539,SP,NA,NA,NA
10031188420158260278,SP,NA,NA,NA
10015310820168260176,SP,NA,NA,NA
10004693520158260218,SP,NA,NA,NA
10004648620168260538,SP,NA,NA,NA
00369037920108260100,SP,NA,NA,NA
10006276820158260581,SP,NA,NA,NA
10009882720158260471,SP,NA,NA,NA
10008065220168260068,SP,NA,NA,NA
10008399520158260482,SP,NA,NA,NA
10011568120148260077,SP,NA,NA,NA
10014334720168260362,SP,NA,NA,NA
10014977820158260431,SP,NA,NA,NA
10004847720168260538,SP,NA,NA,NA
10009264220138260152,SP,NA,NA,NA
10007312220158260529,SP,NA,NA,NA
10004613320178260624,SP,NA,NA,NA
10009581020158260659,SP,NA,NA,NA
10003744020158260562,SP,NA,NA,NA
10003735920158260108,SP,NA,NA,NA
10003173420168260191,SP,NA,NA,NA
10003156320178260180,SP,NA,NA,NA
10007643320148260695,SP,NA,NA,NA
10012789220168260152,SP,NA,NA,NA
10002836320148260568,SP,NA,NA,NA
10014614620178260405,SP,NA,NA,NA
10009716920168260369,SP,NA,NA,NA
10008567620178260510,SP,NA,NA,NA
10011875020148260482,SP,NA,NA,NA
10003029620168260698,SP,NA,NA,NA
10002887920168260224,SP,NA,NA,NA
00223217420108260100,SP,NA,NA,NA
10011994620148260100,SP,NA,NA,NA
10014895920178260099,SP,NA,NA,NA
00231547320128260019,SP,NA,NA,NA
10002817620178260572,SP,NA,NA,NA
10010896720178260318,SP,NA,NA,NA
10007187320178260037,SP,NA,NA,NA
10002815320178260515,SP,NA,NA,NA
10002653720178260180,SP,NA,NA,NA
00249978720138260100,SP,NA,NA,NA
10002193320168260358,SP,NA,NA,NA
10007438020168260309,SP,NA,NA,NA
10002037620158260629,SP,NA,NA,NA
00249525420118260100,SP,NA,NA,NA
00249395520118260100,SP,NA,NA,NA
10013801120168260348,SP,NA,NA,NA
10006029320168260654,SP,NA,NA,NA
10013369120168260606,SP,NA,NA,NA
10005496420158260358,SP,NA,NA,NA
00248067620128260100,SP,NA,NA,NA
